city,state_id,lat,lng
Lake Elsinore,CA,33.6847,-117.3344
Daytona Beach,FL,29.1994,-81.0982
Los Lunas,NM,34.8115,-106.7803
Lima,OH,40.7410,-84.1121
Decatur,AL,34.5730,-86.9906
Rocklin,CA,38.8075,-121.2488
Rogers,AR,36.3172,-94.1526
Castle Rock,CO,39.3763,-104.8535
Hanover,PA,39.8117,-76.9835
Bossier City,LA,32.5227,-93.6666
Dubuque,IA,42.5008,-90.7067
Rockville,MD,39.0834,-77.1552
Victoria,TX,28.8285,-96.9850
Saratoga Springs,NY,43.0674,-73.7775
Gaithersburg,MD,39.1346,-77.2132
Union City,NJ,40.7674,-74.0323
Ames,IA,42.0259,-93.6215
West Des Moines,IA,41.5522,-93.7805
South San Francisco,CA,37.6536,-122.4197
Yorba Linda,CA,33.8890,-117.7714
Casper,WY,42.8420,-106.3207
Palatine,IL,42.1181,-88.0430
Corvallis,OR,44.5697,-123.2780
Ankeny,IA,41.7285,-93.6033
Mount Vernon,NY,40.9136,-73.8291
Rowlett,TX,32.9157,-96.5488
Lakeville,MN,44.6774,-93.2520
Alpharetta,GA,34.0704,-84.2739
Poinciana,FL,28.1217,-81.4820
Longview,WA,46.1461,-122.9629
DeKalb,IL,41.9313,-88.7482
Petaluma,CA,38.2423,-122.6267
Redondo Beach,CA,33.8574,-118.3766
Tamarac,FL,26.2056,-80.2542
Laguna Niguel,CA,33.5275,-117.7050
Eagan,MN,44.8169,-93.1638
Kenner,LA,30.0109,-90.2549
Bay City,MI,43.5903,-83.8886
North Little Rock,AR,34.7808,-92.2371
Sammamish,WA,47.6017,-122.0416
Shawnee,KS,39.0158,-94.8076
Jupiter,FL,26.9199,-80.1128
Doral,FL,25.8151,-80.3565
Carbondale,IL,37.7221,-89.2238
Blaine,MN,45.1696,-93.2077
Weirton,WV,40.4060,-80.5671
Tulare,CA,36.1996,-119.3400
Wellington,FL,26.6461,-80.2699
Pflugerville,TX,30.4520,-97.6022
Palo Alto,CA,37.3913,-122.1468
Schenectady,NY,42.8025,-73.9276
Great Falls,MT,47.5022,-111.2995
Michigan City,IN,41.7099,-86.8705
Bayonne,NJ,40.6661,-74.1141
Eden Prairie,MN,44.8488,-93.4595
Port Orange,FL,29.1084,-81.0137
Dublin,CA,37.7161,-121.8963
Carmichael,CA,38.6337,-121.3230
Grand Forks,ND,47.9218,-97.0886
Noblesville,IN,40.0354,-86.0042
San Clemente,CA,33.4498,-117.6103
Brentwood,CA,37.9355,-121.7191
East Orange,NJ,40.7651,-74.2117
Florence-Graham,CA,33.9682,-118.2447
Eastvale,CA,33.9617,-117.5802
Chapel Hill,NC,35.9270,-79.0391
Rocky Mount,NC,35.9676,-77.8048
Haverhill,MA,42.7838,-71.0871
Beloit,WI,42.5230,-89.0184
Glens Falls,NY,43.3109,-73.6459
Castro Valley,CA,37.7091,-122.0631
Fairbanks,AK,64.8353,-147.6534
Springfield,OR,44.0538,-122.9810
Johnstown,PA,40.3258,-78.9193
West Hartford,CT,41.7669,-72.7536
Coon Rapids,MN,45.1755,-93.3095
Elmira,NY,42.0938,-76.8097
Brentwood,NY,40.7839,-73.2522
Mankato,MN,44.1712,-93.9773
Albany,OR,44.6274,-123.0966
North Miami,FL,25.9007,-80.1686
Dundalk,MD,39.2703,-76.4942
Encinitas,CA,33.0490,-117.2613
Skokie,IL,42.0359,-87.7400
Leander,TX,30.5728,-97.8618
Mayagüez,PR,18.2003,-67.1397
Parkersburg,WV,39.2624,-81.5420
Waltham,MA,42.3889,-71.2423
Bethesda,MD,38.9866,-77.1188
San Luis Obispo,CA,35.2669,-120.6691
Sebring,FL,27.4770,-81.4530
Council Bluffs,IA,41.2369,-95.8517
Hamilton,OH,39.3938,-84.5653
Moore,OK,35.3293,-97.4758
Pico Rivera,CA,33.9902,-118.0888
Palm Harbor,FL,28.0847,-82.7481
Casa Grande,AZ,32.9068,-111.7624
Monessen,PA,40.1519,-79.8828
Montebello,CA,34.0155,-118.1108
Rome,GA,34.2661,-85.1862
Millcreek,UT,40.6892,-111.8291
Sanford,FL,28.7893,-81.2760
National City,CA,32.6654,-117.0983
Burnsville,MN,44.7648,-93.2795
Coconut Creek,FL,26.2803,-80.1842
Port Charlotte,FL,26.9918,-82.1140
Morristown,TN,36.2046,-83.3006
Lakewood,WA,47.1628,-122.5299
Gadsden,AL,34.0090,-86.0156
Taylor,MI,42.2260,-83.2688
Novi,MI,42.4786,-83.4893
Marietta,GA,33.9533,-84.5422
Hot Springs,AR,34.4892,-93.0501
Woodland,CA,38.6712,-121.7500
La Habra,CA,33.9278,-117.9513
The Hammocks,FL,25.6700,-80.4483
Malden,MA,42.4305,-71.0576
Commerce City,CO,39.8642,-104.8434
Reston,VA,38.9497,-77.3461
South Whittier,CA,33.9336,-118.0311
Bristol,CT,41.6812,-72.9407
Columbus,IN,39.2093,-85.9183
West Allis,WI,43.0068,-88.0296
Fountainebleau,FL,25.7723,-80.3458
Taylorsville,UT,40.6570,-111.9493
Bangor,ME,44.8322,-68.7906
Monterey Park,CA,34.0497,-118.1326
Greenwood,IN,39.6019,-86.1073
Bartlett,TN,35.2337,-89.8195
Bradenton,FL,27.4900,-82.5739
Pontiac,MI,42.6493,-83.2878
Staunton,VA,38.1593,-79.0611
Meriden,CT,41.5367,-72.7944
Gardena,CA,33.8944,-118.3073
Apex,NC,35.7239,-78.8728
Royal Oak,MI,42.5084,-83.1539
Cupertino,CA,37.3168,-122.0465
La Mesa,CA,32.7703,-117.0204
Brookline,MA,42.3243,-71.1408
Benton Harbor,MI,42.1159,-86.4488
St. Clair Shores,MI,42.4921,-82.8957
Des Plaines,IL,42.0345,-87.9009
Lewiston,ME,44.0915,-70.1681
Margate,FL,26.2466,-80.2119
Midland,MI,43.6241,-84.2319
Spring,TX,30.0613,-95.3830
Carson City,NV,39.1512,-119.7474
Bowie,MD,38.9569,-76.7409
Middletown,NY,41.4459,-74.4236
Caldwell,ID,43.6453,-116.6591
San Rafael,CA,37.9905,-122.5222
Kendale Lakes,FL,25.7081,-80.4078
Towson,MD,39.3944,-76.6190
Richland,WA,46.2824,-119.2938
St. Peters,MO,38.7824,-90.6061
South Hill,WA,47.1203,-122.2848
Hendersonville,TN,36.3063,-86.5998
White Plains,NY,41.0220,-73.7549
Huntersville,NC,35.4058,-80.8727
Santee,CA,32.8554,-116.9851
Jefferson City,MO,38.5676,-92.1759
Beckley,WV,37.7878,-81.1841
Arcadia,CA,34.1342,-118.0373
Titusville,FL,28.5727,-80.8193
Cartersville,GA,34.1639,-84.8007
Walla Walla,WA,46.0670,-118.3366
Orland Park,IL,41.6074,-87.8619
Weymouth Town,MA,42.1984,-70.9466
Parker,CO,39.5084,-104.7753
Palm Beach Gardens,FL,26.8466,-80.1679
Bozeman,MT,45.6832,-111.0552
East Stroudsburg,PA,41.0023,-75.1779
Tamiami,FL,25.7556,-80.4016
Huntington Park,CA,33.9800,-118.2167
Taunton,MA,41.9036,-71.0943
Midwest City,OK,35.4630,-97.3709
Medford,MA,42.4234,-71.1087
Goldsboro,NC,35.3778,-77.9720
Euless,TX,32.8508,-97.0799
Manhattan,KS,39.1886,-96.6046
Shoreline,WA,47.7564,-122.3426
Lake Havasu City,AZ,34.5006,-114.3113
Smyrna,GA,33.8633,-84.5168
Cape Girardeau,MO,37.3108,-89.5597
Grants Pass,OR,42.4333,-123.3317
Blue Springs,MO,39.0124,-94.2721
Southaven,MS,34.9514,-89.9787
Tinley Park,IL,41.5670,-87.8050
Diamond Bar,CA,33.9991,-117.8161
Pittsfield,MA,42.4517,-73.2605
Eagle Pass,TX,28.7125,-100.4840
New Brunswick,NJ,40.4870,-74.4450
Lenexa,KS,38.9609,-94.8018
Hazleton,PA,40.9504,-75.9724
Twin Falls,ID,42.5645,-114.4615
Brookhaven,GA,33.8744,-84.3314
Lakewood,NJ,40.0942,-74.2117
Novato,CA,38.0920,-122.5576
Tigard,OR,45.4237,-122.7845
Aloha,OR,45.4920,-122.8726
Highland,CA,34.1113,-117.1654
Fountain Valley,CA,33.7105,-117.9514
Dearborn Heights,MI,42.3164,-83.2769
Grapevine,TX,32.9343,-97.0744
Fond du Lac,WI,43.7718,-88.4396
Ithaca,NY,42.4442,-76.5032
Apple Valley,MN,44.7457,-93.2006
Chicopee,MA,42.1764,-72.5719
Hempstead,NY,40.7043,-73.6193
Wesley Chapel,FL,28.2106,-82.3238
Oak Lawn,IL,41.7139,-87.7528
Cathedral City,CA,33.8363,-116.4642
Hacienda Heights,CA,33.9970,-117.9728
Delano,CA,35.7670,-119.2637
Bentonville,AR,36.3546,-94.2306
Stonecrest,GA,33.6842,-84.1372
Kettering,OH,39.6957,-84.1495
Colton,CA,34.0538,-117.3254
Kingston,NY,41.9295,-73.9968
West Haven,CT,41.2739,-72.9672
St. Cloud,FL,28.2294,-81.2829
Normal,IL,40.5218,-88.9881
Berwyn,IL,41.8433,-87.7909
Arroyo Grande,CA,35.1241,-120.5845
Minnetonka,MN,44.9322,-93.4598
Rosemead,CA,34.0689,-118.0823
Paramount,CA,33.8976,-118.1652
Yucaipa,CA,34.0336,-117.0429
Brunswick,GA,31.1450,-81.4740
Williamsport,PA,41.2398,-77.0371
Elyria,OH,41.3761,-82.1063
Leesburg,VA,39.1058,-77.5544
Mount Prospect,IL,42.0641,-87.9375
Pinellas Park,FL,27.8589,-82.7078
Bellevue,NE,41.1535,-95.9357
West Sacramento,CA,38.5557,-121.5504
Apopka,FL,28.7014,-81.5304
Lewiston,ID,46.3934,-116.9934
Grand Island,NE,40.9214,-98.3584
Palm Desert,CA,33.7378,-116.3695
Milford city ,CT,41.2256,-73.0625
Watertown,NY,43.9734,-75.9094
Little Elm,TX,33.1856,-96.9290
Chambersburg,PA,39.9315,-77.6556
Revere,MA,42.4192,-71.0036
Peabody,MA,42.5335,-70.9724
Wylie,TX,33.0362,-96.5161
Beaufort,SC,32.4597,-80.7235
DeSoto,TX,32.5992,-96.8633
Helena,MT,46.5965,-112.0202
Edina,MN,44.8914,-93.3602
Aspen Hill,MD,39.0928,-77.0823
Wheaton,IL,41.8561,-88.1083
West New York,NJ,40.7856,-74.0093
Hoboken,NJ,40.7453,-74.0279
Lacey,WA,47.0460,-122.7934
Summerville,SC,33.0015,-80.1799
Oak Park,IL,41.8872,-87.7899
Lompoc,CA,34.6618,-120.4714
Kentwood,MI,42.8852,-85.5925
Sierra Vista,AZ,31.5630,-110.3153
Levittown,PA,40.1537,-74.8530
Madison,AL,34.7114,-86.7626
Smyrna,TN,35.9722,-86.5253
Glendora,CA,34.1449,-117.8468
Levittown,NY,40.7241,-73.5125
Burien,WA,47.4762,-122.3394
Perth Amboy,NJ,40.5203,-74.2724
Herriman,UT,40.4899,-112.0171
Farmington,NM,36.7555,-108.1823
New Bern,NC,35.0955,-77.0723
Placentia,CA,33.8807,-117.8553
Hinesville,GA,31.8247,-81.6135
Beaumont,CA,33.9076,-116.9766
Collierville,TN,35.0471,-89.6988
West Lafayette,IN,40.4432,-86.9239
Florissant,MO,38.7996,-90.3269
Hoffman Estates,IL,42.0639,-88.1468
Queen Creek,AZ,33.2386,-111.6343
Aliso Viejo,CA,33.5792,-117.7289
Kannapolis,NC,35.4764,-80.6403
Maricopa,AZ,33.0404,-112.0006
Methuen Town,MA,42.7340,-71.1889
Sahuarita,AZ,31.9323,-110.9654
Rowland Heights,CA,33.9716,-117.8911
Traverse City,MI,44.7547,-85.6035
Wheaton,MD,39.0492,-77.0572
East Hartford,CT,41.7634,-72.6152
Irondequoit,NY,43.2096,-77.5705
Catalina Foothills,AZ,32.3041,-110.8835
Cookeville,TN,36.1484,-85.5114
Mishawaka,IN,41.6736,-86.1669
Plainfield,NJ,40.6154,-74.4157
Bullhead City,AZ,35.1205,-114.5460
Ashburn,VA,39.0300,-77.4711
North Bethesda,MD,39.0393,-77.1191
Forney,TX,32.7440,-96.4529
Severn,MD,39.1355,-76.6958
Azusa,CA,34.1386,-117.9124
Cerritos,CA,33.8677,-118.0686
Bloomsburg,PA,41.0027,-76.4561
Morehead City,NC,34.7308,-76.7387
Coral Gables,FL,25.7037,-80.2715
Country Club,FL,25.9407,-80.3102
Lakewood,OH,41.4824,-81.8008
Oroville,CA,39.4999,-121.5634
Wilson,NC,35.7312,-77.9284
Lawrence,IN,39.8674,-85.9905
Portage,MI,42.2000,-85.5906
Minot,ND,48.2375,-101.2781
Dunwoody,GA,33.9418,-84.3122
Poway,CA,32.9871,-117.0201
San Jacinto,CA,33.7970,-116.9916
Troy,NY,42.7354,-73.6751
Newark,CA,37.5204,-122.0312
Florin,CA,38.4832,-121.4042
Cuyahoga Falls,OH,41.1641,-81.5207
Downers Grove,IL,41.7949,-88.0170
Bedford,TX,32.8464,-97.1350
Reedley,CA,36.5987,-119.4473
Dublin,OH,40.1112,-83.1454
Marana,AZ,32.4355,-111.1558
Stillwater,OK,36.1316,-97.0740
Cypress,CA,33.8171,-118.0386
Hollister,CA,36.8563,-121.3981
North Highlands,CA,38.6713,-121.3721
Murray,UT,40.6498,-111.8874
Roswell,NM,33.3730,-104.5294
Pascagoula,MS,30.3665,-88.5507
Ceres,CA,37.5953,-120.9625
St. Louis Park,MN,44.9488,-93.3649
Rio Grande City,TX,26.3808,-98.8215
Draper,UT,40.4957,-111.8605
Palm Springs,CA,33.8017,-116.5382
Paducah,KY,37.0711,-88.6436
Findlay,OH,41.0467,-83.6379
Kyle,TX,29.9937,-97.8859
Monroe,MI,41.9154,-83.3850
Tuckahoe,VA,37.5878,-77.5858
Lincoln,CA,38.8759,-121.2916
Bel Air South,MD,39.5051,-76.3197
Ocoee,FL,28.5787,-81.5338
Burleson,TX,32.5170,-97.3343
La Mirada,CA,33.9025,-118.0093
Farmers Branch,TX,32.9272,-96.8804
East Lansing,MI,42.7480,-84.4835
Uniontown,PA,39.8994,-79.7244
Jeffersonville,IN,38.3376,-85.7026
Winder,GA,33.9917,-83.7218
Wauwatosa,WI,43.0615,-88.0347
Littleton,CO,39.5915,-105.0188
Cumberland,MD,39.6515,-78.7585
Cedar Hill,TX,32.5810,-96.9591
Carrollton,GA,33.5817,-85.0837
Enid,OK,36.4061,-97.8701
Rancho Santa Margarita,CA,33.6318,-117.5989
East Honolulu,HI,21.2975,-157.7211
Beavercreek,OH,39.7310,-84.0624
Niagara Falls,NY,43.0921,-79.0147
East Providence,RI,41.8065,-71.3565
Chesterfield,MO,38.6588,-90.5804
Covina,CA,34.0903,-117.8817
Bothell,WA,47.7735,-122.2044
Antelope,CA,38.7153,-121.3610
Glenview,IL,42.0825,-87.8216
Mentor,OH,41.6895,-81.3361
Keller,TX,32.9337,-97.2255
McLean,VA,38.9436,-77.1943
Danville,IL,40.1423,-87.6114
Spring Hill,TN,35.7438,-86.9116
Roseville,MI,42.5074,-82.9369
Elmhurst,IL,41.8973,-87.9432
New Philadelphia,OH,40.4860,-81.4402
Sandusky,OH,41.4437,-82.7149
Euclid,OH,41.5904,-81.5188
Kingman,AZ,35.2170,-114.0105
Galveston,TX,29.2487,-94.8910
Everett,MA,42.4064,-71.0545
University,FL,28.0771,-82.4335
Salina,KS,38.8137,-97.6143
Farmington,MO,37.7821,-90.4288
Hilo,HI,19.6886,-155.0864
Weatherford,TX,32.7536,-97.7723
Middletown,CT,41.5476,-72.6549
Roseburg,OR,43.2232,-123.3518
Biloxi,MS,30.4422,-88.9512
Leavenworth,KS,39.3239,-94.9240
Pearl City,HI,21.4031,-157.9566
Fort Pierce,FL,27.4256,-80.3431
Winter Garden,FL,28.5421,-81.5966
Oro Valley,AZ,32.4208,-110.9768
Morgan Hill,CA,37.1326,-121.6417
Pinehurst,NC,35.1922,-79.4684
Danville,VA,36.5831,-79.4087
Rockwall,TX,32.9169,-96.4377
Potomac,MD,39.0141,-77.1943
Coachella,CA,33.6905,-116.1430
Wake Forest,NC,35.9629,-78.5141
El Dorado Hills,CA,38.6750,-121.0490
Tupelo,MS,34.2692,-88.7318
West Seneca,NY,42.8374,-78.7509
Attleboro,MA,41.9311,-71.2950
Pine Bluff,AR,34.2116,-92.0178
Oakland Park,FL,26.1780,-80.1528
Marion,OH,40.5933,-83.1237
Arlington,MA,42.4187,-71.1640
Altadena,CA,34.1928,-118.1345
Lufkin,TX,31.3217,-94.7277
Manitowoc,WI,44.0991,-87.6811
Selma,CA,36.5715,-119.6143
Trujillo Alto,PR,18.3601,-66.0103
Strongsville,OH,41.3128,-81.8313
Danville,CA,37.8121,-121.9698
Quincy,IL,39.9335,-91.3799
Lancaster,OH,39.7249,-82.6049
Riverton,UT,40.5177,-111.9635
The Colony,TX,33.0925,-96.8977
Lake Ridge,VA,38.6843,-77.3059
Urbandale,IA,41.6390,-93.7813
Plainfield,IL,41.6206,-88.2252
Lombard,IL,41.8742,-88.0157
Prescott,AZ,34.5850,-112.4475
North Lauderdale,FL,26.2113,-80.2209
Eureka,CA,40.7942,-124.1568
Hackensack,NJ,40.8890,-74.0461
Sayreville,NJ,40.4656,-74.3237
Altamonte Springs,FL,28.6615,-81.3953
Del Rio,TX,29.3708,-100.8800
Cleveland Heights,OH,41.5112,-81.5636
Bountiful,UT,40.8722,-111.8647
Desert Hot Springs,CA,33.9551,-116.5430
Peachtree Corners,GA,33.9670,-84.2319
Haltom City,TX,32.8176,-97.2707
Ormond Beach,FL,29.2960,-81.1003
Annandale,VA,38.8324,-77.1960
Cutler Bay,FL,25.5765,-80.3356
Adrian,MI,41.8994,-84.0446
Goose Creek,SC,32.9925,-80.0054
Moorhead,MN,46.8673,-96.7461
Westfield,IN,40.0333,-86.1532
Concord,NH,43.2305,-71.5595
Rohnert Park,CA,38.3480,-122.6964
Brea,CA,33.9254,-117.8656
Klamath Falls,OR,42.2191,-121.7754
Salem,MA,42.5129,-70.9020
Whitney,NV,36.1005,-115.0380
North Miami Beach,FL,25.9302,-80.1660
Freeport,NY,40.6515,-73.5850
Centralia,WA,46.7226,-122.9696
Gallatin,TN,36.3782,-86.4696
West Babylon,NY,40.7112,-73.3567
Stevens Point,WI,44.5241,-89.5508
San Bruno,CA,37.6254,-122.4313
Brentwood,TN,35.9918,-86.7758
Burke,VA,38.7773,-77.2633
Hicksville,NY,40.7637,-73.5245
Edmonds,WA,47.8115,-122.3533
Apache Junction,AZ,33.3985,-111.5351
Fairfield,OH,39.3301,-84.5409
Oakley,CA,37.9929,-121.6951
Hutchinson,KS,38.0671,-97.9081
Greenwood,SC,34.1945,-82.1542
Richmond,IN,39.8318,-84.8905
Puyallup,WA,47.1794,-122.2902
Linden,NJ,40.6251,-74.2381
Urbana,IL,40.1106,-88.1972
Beverly,MA,42.5681,-70.8627
Clovis,NM,34.4376,-103.1923
Statesboro,GA,32.4376,-81.7750
Hobbs,NM,32.7282,-103.1600
McMinnville,OR,45.2110,-123.1918
Schertz,TX,29.5649,-98.2537
Bell Gardens,CA,33.9663,-118.1550
Channelview,TX,29.7914,-95.1145
Oviedo,FL,28.6580,-81.1872
Odenton,MD,39.0661,-76.6939
Grove City,OH,39.8659,-83.0694
Campbell,CA,37.2802,-121.9538
Wentzville,MO,38.8152,-90.8667
Woonsocket,RI,42.0010,-71.4993
La Quinta,CA,33.6536,-116.2785
North Fort Myers,FL,26.7243,-81.8491
Weslaco,TX,26.1648,-97.9898
Zanesville,OH,39.9565,-82.0132
Newnan,GA,33.3766,-84.7761
Shakopee,MN,44.7744,-93.4764
Brighton,CO,39.9716,-104.7964
Rancho Palos Verdes,CA,33.7554,-118.3637
Catonsville,MD,39.2646,-76.7424
Coppell,TX,32.9638,-96.9905
Moline,IL,41.4821,-90.4921
Delaware,OH,40.2866,-83.0747
Westfield,MA,42.1382,-72.7561
Shelton,CT,41.3060,-73.1383
Greenacres,FL,26.6272,-80.1371
Westerville,OH,40.1241,-82.9209
Linton Hall,VA,38.7551,-77.5750
Manassas,VA,38.7479,-77.4839
Kearny,NJ,40.7528,-74.1202
South Valley,NM,35.0092,-106.6819
Los Banos,CA,37.0630,-120.8406
Richmond,KY,37.7306,-84.2926
Spanish Fork,UT,40.1101,-111.6406
Belleville,IL,38.5165,-89.9900
Maplewood,MN,44.9842,-93.0247
Wilkes-Barre,PA,41.2468,-75.8759
Pottsville,PA,40.6798,-76.2092
Columbia,TN,35.6235,-87.0486
Bartlett,IL,41.9803,-88.2069
Bluefield,WV,37.2608,-81.2143
Fitchburg,MA,42.5912,-71.8156
Marion,IN,40.5496,-85.6600
Cedar Falls,IA,42.5195,-92.4534
Buffalo Grove,IL,42.1673,-87.9616
Jamestown,NY,42.0975,-79.2366
Essex,MD,39.3024,-76.4457
Huntsville,TX,30.7050,-95.5544
Mableton,GA,33.8132,-84.5656
Waipahu,HI,21.3858,-158.0103
Clarksburg,WV,39.2863,-80.3230
Royal Palm Beach,FL,26.7038,-80.2241
Marion,IA,42.0450,-91.5846
Covington,KY,39.0334,-84.5166
Friendswood,TX,29.5111,-95.1979
Indian Trail,NC,35.0698,-80.6457
Woburn,MA,42.4869,-71.1543
Holyoke,MA,42.2125,-72.6411
Arecibo,PR,18.4491,-66.7387
Montclair,CA,34.0714,-117.6980
Clinton,MD,38.7499,-76.9063
Torrington,CT,41.8349,-73.1281
Cedar City,UT,37.6834,-113.0956
Coram,NY,40.8813,-73.0059
San Gabriel,CA,34.0948,-118.0990
Hallandale Beach,FL,25.9854,-80.1423
Crystal Lake,IL,42.2333,-88.3351
Calexico,CA,32.6849,-115.4944
Lake Oswego,OR,45.4130,-122.7003
Muskogee,OK,35.7431,-95.3568
Romeoville,IL,41.6318,-88.0996
Plant City,FL,28.0140,-82.1201
Keizer,OR,45.0029,-123.0241
New Berlin,WI,42.9726,-88.1291
Chelsea,MA,42.3959,-71.0325
The Acreage,FL,26.7741,-80.2779
La Puente,CA,34.0323,-117.9533
Roy,UT,41.1715,-112.0485
Marlborough,MA,42.3494,-71.5468
Milton,GA,34.1353,-84.3138
Issaquah,WA,47.5440,-122.0471
Kendall West,FL,25.7065,-80.4388
Sun City,AZ,33.6165,-112.2819
Bartlesville,OK,36.7357,-95.9453
Mission Bend,TX,29.6948,-95.6657
Lancaster,TX,32.5922,-96.7737
Streamwood,IL,42.0209,-88.1778
Germantown,TN,35.0829,-89.7825
Annapolis,MD,38.9706,-76.5047
Carol Stream,IL,41.9182,-88.1308
Asheboro,NC,35.7158,-79.8129
Culver City,CA,34.0058,-118.3968
Kalispell,MT,48.2156,-114.3262
Lynnwood,WA,47.8284,-122.3033
Mooresville,NC,35.5849,-80.8265
Brookfield,WI,43.0640,-88.1231
Crestview,FL,30.7480,-86.5784
Moses Lake,WA,47.1280,-119.2761
Woodlawn,MD,39.3054,-76.7489
New Castle,PA,40.9956,-80.3459
Olive Branch,MS,34.9610,-89.8469
Enterprise,AL,31.3276,-85.8459
Frankfort,KY,38.1924,-84.8643
Northglenn,CO,39.9108,-104.9783
Warren,OH,41.2390,-80.8174
Duncanville,TX,32.6460,-96.9127
Hurst,TX,32.8353,-97.1808
Clermont,FL,28.5402,-81.7259
Wheeling,IL,42.1308,-87.9240
Fort Lee,NJ,40.8509,-73.9712
Severna Park,MD,39.0870,-76.5687
Pacifica,CA,37.6112,-122.4781
Lake Worth,FL,26.6196,-80.0591
Lebanon,TN,36.2040,-86.3481
Eagle Mountain,UT,40.3137,-112.0114
Reynoldsburg,OH,39.9587,-82.7944
Oxford,MS,34.3627,-89.5336
Rosenberg,TX,29.5460,-95.8220
Martinez,CA,37.9985,-122.1160
Pleasant Grove,UT,40.3716,-111.7412
Valrico,FL,27.9193,-82.2293
Huber Heights,OH,39.8595,-84.1130
Stanton,CA,33.8002,-117.9935
Security-Widefield,CO,38.7489,-104.7142
Menomonee Falls,WI,43.1487,-88.1227
Granbury,TX,32.4484,-97.7685
Waxahachie,TX,32.4032,-96.8444
Richmond West,FL,25.6105,-80.4297
South Miami Heights,FL,25.5886,-80.3862
Holly Springs,NC,35.6530,-78.8397
Butler,PA,40.8616,-79.8962
Albertville,AL,34.2634,-86.2107
London,KY,37.1175,-84.0767
Cottage Grove,MN,44.8161,-92.9274
St. Marys,GA,30.7567,-81.5722
Mechanicsville,VA,37.6262,-77.3561
Cleburne,TX,32.3570,-97.4152
La Presa,CA,32.7110,-117.0027
Valley Stream,NY,40.6647,-73.7044
Hanover Park,IL,41.9819,-88.1447
Oswego,NY,43.4516,-76.5005
East Meadow,NY,40.7197,-73.5604
Oregon City,OR,45.3415,-122.5927
Winter Springs,FL,28.6889,-81.2704
Carpentersville,IL,42.1227,-88.2895
Wildomar,CA,33.6173,-117.2582
Greenfield,WI,42.9619,-88.0051
Braintree Town,MA,42.2039,-71.0022
Parkland,WA,47.1417,-122.4376
Oakton,VA,38.8887,-77.3016
Rock Island,IL,41.4699,-90.5827
West Fargo,ND,46.8573,-96.9057
Egypt Lake-Leto,FL,28.0177,-82.5062
Mount Juliet,TN,36.1991,-86.5114
San Juan,TX,26.1903,-98.1520
Land O' Lakes,FL,28.2075,-82.4476
Georgetown,KY,38.2249,-84.5482
Portage,IN,41.5866,-87.1792
Aventura,FL,25.9565,-80.1372
Owasso,OK,36.2882,-95.8328
Park Ridge,IL,42.0125,-87.8436
Commack,NY,40.8443,-73.2834
Foley,AL,30.3983,-87.6649
New Albany,IN,38.3089,-85.8234
Oakville,MO,38.4472,-90.3199
Benton,AR,34.5775,-92.5712
Merritt Island,FL,28.3146,-80.6713
Meridian,MS,32.3846,-88.6896
Kailua,HI,21.3920,-157.7396
Bettendorf,IA,41.5656,-90.4764
Dunedin,FL,28.0329,-82.7863
Hilliard,OH,40.0353,-83.1578
Phenix City,AL,32.4588,-85.0251
Addison,IL,41.9314,-88.0085
West Hollywood,CA,34.0882,-118.3718
Roseville,MN,45.0155,-93.1545
Brighton,NY,43.1175,-77.5835
Tucker,GA,33.8436,-84.2021
Moorpark,CA,34.2855,-118.8770
Richfield,MN,44.8762,-93.2833
Monrovia,CA,34.1650,-117.9921
Kearns,UT,40.6520,-112.0093
Oak Creek,WI,42.8803,-87.9009
Lincoln Park,MI,42.2432,-83.1811
Claremont,CA,34.1259,-117.7153
Oswego,IL,41.6834,-88.3372
Post Falls,ID,47.7213,-116.9385
Peachtree City,GA,33.3943,-84.5712
Lauderdale Lakes,FL,26.1682,-80.2017
Meadow Woods,FL,28.3698,-81.3467
Pahrump,NV,36.2411,-116.0176
Portsmouth,OH,38.7539,-82.9446
University,FL,28.5900,-81.1990
Martinez,GA,33.5209,-82.0985
Shawnee,OK,35.3529,-96.9650
Gillette,WY,44.2752,-105.4983
Elmont,NY,40.7033,-73.7078
Prattville,AL,32.4605,-86.4588
Woodburn,OR,45.1473,-122.8603
Watertown Town,MA,42.3700,-71.1774
Calumet City,IL,41.6134,-87.5505
San Juan Capistrano,CA,33.5009,-117.6544
Franklin,WI,42.8854,-88.0104
Temple City,CA,34.1021,-118.0579
Cooper City,FL,26.0463,-80.2862
Chillum,MD,38.9667,-76.9790
El Mirage,AZ,33.5905,-112.3271
LaGrange,GA,33.0274,-85.0384
La Vergne,TN,36.0203,-86.5582
Middletown,DE,39.4453,-75.7166
Mount Pleasant,MI,43.5966,-84.7759
Junction City,KS,39.0271,-96.8496
Inver Grove Heights,MN,44.8247,-93.0596
Navarre,FL,30.4174,-86.8907
Monroe,NC,35.0061,-80.5595
Bell,CA,33.9801,-118.1798
Gahanna,OH,40.0251,-82.8637
Sanford,NC,35.4874,-79.1772
Riviera Beach,FL,26.7812,-80.0742
Wildwood,MO,38.5799,-90.6699
Tooele,UT,40.5393,-112.3082
Upper Arlington,OH,40.0272,-83.0704
Auburn,CA,38.8950,-121.0778
Plainfield,IN,39.6953,-86.3717
Olney,MD,39.1465,-77.0715
Oak Harbor,WA,48.2965,-122.6333
Manhattan Beach,CA,33.8895,-118.3972
Carrollwood,FL,28.0577,-82.5149
